timestamp,raw_start_location,raw_end_location,fee
2023-01-21 12:49:42,"11, Rue Laplace, Paris 5e Arrondissement","25, Rue le Brun, Paris 13e Arrondissement",5.0
2023-01-22 21:59:01,"13, Rue Pradier, Paris 19e Arrondissement","179, Boulevard Murat, Paris 16e Arrondissement",23.4
2023-01-31 00:43:10,"30, Rue Racine, Paris 6e Arrondissement","8, Rue de Rocroy, Paris 10e Arrondissement",5.0
2023-01-02 21:52:53,"1, Rue du Roi Doré, Paris 3e Arrondissement","45, Rue de Toul, Paris 12e Arrondissement",5.11
2023-01-04 08:06:51,"44, Rue du Rendez-Vous, Paris 12e Arrondissement","33, Boulevard Davout, Paris 20e Arrondissement",5.0
2023-01-24 08:45:37,"116, Boulevard Malesherbes, Paris 17e Arrondissement","56, Rue de Plaisance, Paris 14e Arrondissement",17.52
2023-01-20 17:48:57,"83, Avenue Edison, Paris 13e Arrondissement","56, Rue des Saints-Pères, Paris 7e Arrondissement",5.0
2023-01-14 09:50:44,"6, Rue Henri Murger, Paris 19e Arrondissement","75, Rue Saint-Maur, Paris 11e Arrondissement",5.0
2023-01-17 20:12:07,"73, Rue du Rocher, Paris 8e Arrondissement","10, Rue Castex, Paris 4e Arrondissement",8.39
2023-01-16 13:42:43,"23, Rue Hélène et François Missoffe, Paris 17e Arrondissement","210, Quai de Bercy, Paris 12e Arrondissement",8.56
2023-01-27 18:55:43,"14, Cité Blanche, Paris 14e Arrondissement","1, Rue Bailleul, Paris 1er Arrondissement",7.04
2023-01-23 23:10:24,"4, Rue Auguste Cain, Paris 14e Arrondissement","2, Rue de Mogador, Paris 9e Arrondissement",5.59
2023-01-02 12:49:36,"31, Rue de Torcy, Paris 18e Arrondissement","198, Rue du Château des Rentiers, Paris 13e Arrondissement",12.93
2023-01-07 13:49:13,"27, Avenue de Suffren, Paris 7e Arrondissement","19, Rue des Fossés Saint-Bernard, Paris 5e Arrondissement",5.34
2023-01-23 18:01:54,"4, Rue du Vingt-Neuf Juillet, Paris 1er Arrondissement","128, Rue Saint-Maur, Paris 11e Arrondissement",5.0
2023-01-09 13:42:24,"19, Rue du Faubourg du Temple, Paris 10e Arrondissement","14, Rue du Chemin de Fer, Paris 19e Arrondissement",5.0
2023-01-11 08:03:56,"20, Rue d’Estrées, Paris 7e Arrondissement","73, Rue Saint-Martin, Paris 4e Arrondissement",5.0
2023-01-23 17:15:46,"55, Rue de Bretagne, Paris 3e Arrondissement","23, Place Vendôme, Paris 1er Arrondissement",5.0
2023-01-17 09:05:02,"32, Rue Primo Levi, Paris 13e Arrondissement","3, Rue du Bois de Boulogne, Paris 16e Arrondissement",8.04
2023-01-19 20:17:51,"8, Boulevard Carnot, Paris 12e Arrondissement","71, Avenue de Breteuil, Paris 15e Arrondissement",13.97
2023-01-11 11:06:10,"55, Boulevard Saint-Michel, Paris 5e Arrondissement","38, Rue Louis Blanc, Paris 10e Arrondissement",6.65
2023-01-19 20:43:49,"169, Boulevard Vincent Auriol, Paris 13e Arrondissement","19, Rue du Figuier, Paris 4e Arrondissement",5.0
2023-01-27 03:31:41,"51, Rue de la Tour, Paris 16e Arrondissement","5, Rue Patrice de la Tour du Pin, Paris 20e Arrondissement",15.25
2023-01-10 15:38:31,"12, Impasse de la Santé, Paris 13e Arrondissement","5, Rue Vidal de la Blache, Paris 20e Arrondissement",5.0
2023-01-18 17:39:39,"12, Impasse Delépine, Paris 11e Arrondissement","30, Rue Saint-Didier, Paris 16e Arrondissement",8.67
2023-01-25 21:28:12,"27, Rue Jouffroy d’Abbans, Paris 17e Arrondissement","17, Rue Fermat, Paris 14e Arrondissement",20.08
2023-01-29 07:27:36,"9, Passage Landrieu, Paris 7e Arrondissement","12, Rue Mathis, Paris 19e Arrondissement",5.05
2023-01-22 21:37:39,"1, Rue des Trois Couronnes, Paris 11e Arrondissement","2, Rue de l’Arc de Triomphe, Paris 17e Arrondissement",15.54
2023-01-05 14:55:01,"16, Rue Bosquet, Paris 7e Arrondissement","26, Rue Bouvier, Paris 11e Arrondissement",5.0
2023-01-30 16:08:41,"100, Rue de la Villette, Paris 19e Arrondissement","9, Rue Léon Cogniet, Paris 17e Arrondissement",5.77
2023-01-02 05:16:16,"2, Rue Duvergier, Paris 19e Arrondissement","3, Cité d’Austerlitz, Paris 5e Arrondissement",12.64
2023-01-31 13:57:23,"143, Rue de Crimée, Paris 19e Arrondissement","6, Impasse d’Amsterdam, Paris 8e Arrondissement",6.21
2023-01-14 08:00:23,"27, Rue Cardinet, Paris 17e Arrondissement","14, Rue Geoffroy-Saint-Hilaire, Paris 5e Arrondissement",31.75
2023-01-12 09:22:26,"8, Rue d’Astorg, Paris 8e Arrondissement","8, Place de la Bastille, Paris 11e Arrondissement",8.24
2023-01-25 19:17:20,"97, Rue Villiers de l’Isle Adam, Paris 20e Arrondissement","21, Rue Jonquoy, Paris 14e Arrondissement",16.63
2023-01-04 21:21:10,"22, Boulevard de Picpus, Paris 12e Arrondissement","23, Rue Fantin Latour, Paris 16e Arrondissement",18.73
2023-01-19 19:43:01,"7, Rue Henri Duvernois, Paris 20e Arrondissement","17, Rue du Repos, Paris 20e Arrondissement",5.0
2023-01-05 09:14:25,"9, Villa des Nymphéas, Paris 20e Arrondissement","97, Rue du Mont Cenis, Paris 18e Arrondissement",7.05
2023-01-14 17:12:51,"27, Rue de l’Arbre Sec, Paris 1er Arrondissement","63, Rue Saint-Martin, Paris 4e Arrondissement",5.0
2023-01-04 18:06:30,"60, Avenue Emile Zola, Paris 15e Arrondissement","119, Rue des Amandiers, Paris 20e Arrondissement",26.12
2023-01-20 23:39:27,"27, Rue Duret, Paris 16e Arrondissement","163, Rue Belliard, Paris 18e Arrondissement",9.66
2023-01-17 19:41:43,"27, Impasse du Moulin Vert, Paris 14e Arrondissement","2, Rue de l’Amiral de Coligny, Paris 1er Arrondissement",5.0
2023-01-20 08:26:07,"23, Rue de Saintonge, Paris 3e Arrondissement","16, Ruelle du Soleil d’Or, Paris 15e Arrondissement",6.48
2023-01-26 20:14:43,"26, Avenue de Villiers, Paris 17e Arrondissement","7, Rue de Musset, Paris 16e Arrondissement",11.06
2023-01-19 12:36:46,"19, Rue de Richelieu, Paris 1er Arrondissement","4, Rue Pierre Ginier, Paris 18e Arrondissement",5.0
2023-01-01 15:23:58,"43, Rue de la Victoire, Paris 9e Arrondissement","42, Avenue du Général Michel Bizot, Paris 12e Arrondissement",6.3
2023-01-11 08:56:07,"38, Rue Duhesme, Paris 18e Arrondissement","1, Rue de Choiseul, Paris 2e Arrondissement",5.97
2023-01-10 22:51:49,"143, Boulevard Lefebvre, Paris 15e Arrondissement","29, Rue de Picpus, Paris 12e Arrondissement",33.62
2023-01-06 07:31:26,"6, Rue de la Santé, Paris 14e Arrondissement","18, Rue des Bergers, Paris 15e Arrondissement",5.0
2023-01-03 13:47:03,"93, Rue Réaumur, Paris 2e Arrondissement","24, Rue de Verneuil, Paris 7e Arrondissement",5.0
2023-01-28 20:09:53,"39, Rue de la Jonquière, Paris 17e Arrondissement","19, Rue des Maraîchers, Paris 20e Arrondissement",34.42
2023-01-31 21:15:02,"33, Rue Faidherbe, Paris 11e Arrondissement","12, Rue André Antoine, Paris 18e Arrondissement",13.18
2023-01-26 01:52:47,"64, Rue de Provence, Paris 9e Arrondissement","12, Rue des Bauches, Paris 16e Arrondissement",5.0
2023-01-16 08:37:09,"4, Place Léo Ferré, Paris 12e Arrondissement","32, Rue Bénard, Paris 14e Arrondissement",23.55
2023-01-01 18:02:24,"90, Boulevard Marguerite de Rochechouart, Paris 18e Arrondissement","15, Rue Stephenson, Paris 18e Arrondissement",5.0
2023-01-23 17:25:02,"47, Avenue Jean Jaurès, Paris 19e Arrondissement","4, Rue d’Alexandrie, Paris 2e Arrondissement",5.55
2023-01-01 11:53:32,"2, Passage Potier, Paris 1er Arrondissement","26, Rue Beaujon, Paris 8e Arrondissement",6.25
2023-01-14 10:42:38,"2, Passage Championnet, Paris 18e Arrondissement","19, Rue Jules César, Paris 12e Arrondissement",9.4
2023-01-26 15:08:21,"82, Rue Saint-Charles, Paris 15e Arrondissement","11, Passage Penel, Paris 18e Arrondissement",11.82
2023-01-24 16:19:19,"185, Rue du Faubourg Saint-Martin, Paris 10e Arrondissement","101, Rue des Couronnes, Paris 20e Arrondissement",5.0
2023-01-08 09:25:43,"161, Rue Jeanne d’Arc, Paris 13e Arrondissement","13, Villa Virginie, Paris 14e Arrondissement",6.26
2023-01-17 16:51:47,"48, Avenue Secrétan, Paris 19e Arrondissement","17, Rue du Borrégo, Paris 20e Arrondissement",5.0
2023-01-10 00:05:05,"28, Rue des Vertus, Paris 3e Arrondissement","14, Rue Littré, Paris 6e Arrondissement",5.46
2023-01-05 09:29:40,"50, Rue Proudhon, Paris 12e Arrondissement","4, Rue des Barres, Paris 4e Arrondissement",7.31
2023-01-03 01:38:31,"27, Rue le Peletier, Paris 9e Arrondissement","4, Place Louise Catherine Breslau et Madeleine Zillhardt, Paris 6e Arrondissement",5.0
2023-01-01 02:10:48,"5, Rue du Chevalier de la Barre, Paris 18e Arrondissement","65, Rue Galilée, Paris 8e Arrondissement",5.0
2023-01-15 18:12:43,"17, Rue Saint-Antoine, Paris 4e Arrondissement","18, Avenue Kléber, Paris 16e Arrondissement",9.18
2023-01-02 16:45:47,"9, Rue du Perche, Paris 3e Arrondissement","17, Passage du Buisson Saint-Louis, Paris 10e Arrondissement",5.0
2023-01-14 21:12:38,"95, Rue d’Alésia, Paris 14e Arrondissement","66, Quai d’Austerlitz, Paris 13e Arrondissement",9.08
2023-01-23 12:02:37,"90, Boulevard Haussmann, Paris 8e Arrondissement","7, Rue Leclerc, Paris 14e Arrondissement",9.64
2023-01-22 19:08:13,"9, Passage de la Fonderie, Paris 11e Arrondissement","21, Rue Lacretelle, Paris 15e Arrondissement",15.23
2023-01-11 01:07:04,"72, Quai de Jemmapes, Paris 10e Arrondissement","12, Rue de Toul, Paris 12e Arrondissement",5.0
2023-01-10 08:43:14,"8, Passage Flourens, Paris 17e Arrondissement","45, Rue du Théâtre, Paris 15e Arrondissement",11.33
2023-01-01 21:04:09,"239, Rue de Charenton, Paris 12e Arrondissement","2, Rue Guy Patin, Paris 10e Arrondissement",14.55
2023-01-11 09:39:37,"48, Rue Dareau, Paris 14e Arrondissement","17, Rue de Turenne, Paris 4e Arrondissement",5.0
2023-01-22 19:25:25,"34, Avenue Junot, Paris 18e Arrondissement","8, Villa Boissière, Paris 16e Arrondissement",7.39
2023-01-10 10:09:11,"28, Rue Eugène Süe, Paris 18e Arrondissement","18, Rue Broussais, Paris 14e Arrondissement",21.04
2023-01-27 09:44:45,"9, Avenue de Laumière, Paris 19e Arrondissement","86, Rue Lepic, Paris 18e Arrondissement",8.78
2023-01-02 15:17:17,"13, Rue Juillet, Paris 20e Arrondissement","4, Rue Georges Saché, Paris 14e Arrondissement",5.6
2023-01-12 18:53:32,"130, Rue Rambuteau, Paris 1er Arrondissement","17, Boulevard Victor, Paris 15e Arrondissement",7.63
2023-01-17 00:55:05,"30, Rue du Montparnasse, Paris 6e Arrondissement","72, Boulevard de Courcelles, Paris 17e Arrondissement",5.0
2023-01-23 13:22:22,"15, Rue Jean Poulmarch, Paris 10e Arrondissement","157, Avenue du Maine, Paris 14e Arrondissement",11.01
2023-01-15 11:49:38,"64, Rue de l’Abbé Carton, Paris 14e Arrondissement","21, Rue Mathurin Régnier, Paris 15e Arrondissement",5.0
2023-01-16 05:43:31,"3, Rue de la Rosière, Paris 15e Arrondissement","27, Rue André Antoine, Paris 18e Arrondissement",7.34
2023-01-31 00:10:15,"55, Rue Mouffetard, Paris 5e Arrondissement","119, Avenue du Général Leclerc, Paris 14e Arrondissement",5.0
2023-01-29 18:14:00,"22, Rue Bachaumont, Paris 2e Arrondissement","7, Passage Montgallet, Paris 12e Arrondissement",5.0
2023-01-18 15:13:03,"23, Rue de l’Ourcq, Paris 19e Arrondissement","20, Rue Jean de la Fontaine, Paris 16e Arrondissement",7.42
2023-01-03 02:54:39,"66, Rue Gilbert Cesbron, Paris 17e Arrondissement","50, Rue François Ier, Paris 8e Arrondissement",5.0
2023-01-23 02:33:39,"196, Rue de Javel, Paris 15e Arrondissement","148, Boulevard Voltaire, Paris 11e Arrondissement",5.8
2023-01-22 10:44:10,"67, Rue de la Plaine, Paris 20e Arrondissement","9, Villa d’Eylau, Paris 16e Arrondissement",9.11
2023-01-06 17:48:13,"5, Rue Abel Hovelacque, Paris 13e Arrondissement","9, Cité des Fleurs, Paris 17e Arrondissement",5.0
2023-01-29 09:10:50,"26, Rue des Petits Hôtels, Paris 10e Arrondissement","2, Avenue de Wagram, Paris 8e Arrondissement",9.21
2023-01-21 16:00:39,"3, Place Jacques Feron, Paris 19e Arrondissement","1, Passage Basfour, Paris 2e Arrondissement",10.67
2023-01-28 12:14:23,"8, Rue de Lévis, Paris 17e Arrondissement","13, Rue Jorge Semprun, Paris 12e Arrondissement",10.63
2023-01-07 19:51:23,"17, Rue de la Jonquière, Paris 17e Arrondissement","22, Rue Mathis, Paris 19e Arrondissement",5.49
2023-01-06 07:29:14,"7, Rue des Cascades, Paris 20e Arrondissement","8, Place d’Anvers, Paris 9e Arrondissement",6.21
2023-01-14 12:40:25,"13, Rue Bernard Palissy, Paris 6e Arrondissement","19, Rue de Rocroy, Paris 10e Arrondissement",5.0
2023-01-16 10:51:29,"43, Rue Mstislav Rostropovitch, Paris 17e Arrondissement","20, Rue Campagne Première, Paris 14e Arrondissement",41.19
2023-01-22 16:06:33,"41, Rue Lepic, Paris 18e Arrondissement","42, Rue de l’Ermitage, Paris 20e Arrondissement",7.71
2023-01-31 00:43:34,"19, Rue Watt, Paris 13e Arrondissement","4, Allée Marianne Breslauer, Paris 15e Arrondissement",5.0
2023-01-27 10:43:12,"7, Rue André Barsacq, Paris 18e Arrondissement","29, Boulevard Garibaldi, Paris 15e Arrondissement",9.51
2023-01-17 16:04:57,"2, Rue Valette, Paris 5e Arrondissement","48, Avenue Victor Hugo, Paris 16e Arrondissement",5.0
2023-01-04 07:02:28,"49, Rue Guy Môquet, Paris 17e Arrondissement","10, Rue de la Petite Pierre, Paris 11e Arrondissement",11.32
2023-01-22 01:12:04,"47, Rue Notre-Dame de Lorette, Paris 9e Arrondissement","59, Rue Pouchet, Paris 17e Arrondissement",5.0
2023-01-18 16:34:02,"15, Avenue d’Italie, Paris 13e Arrondissement","4, Rue Petel, Paris 15e Arrondissement",5.0
2023-01-19 13:35:52,"4, Rue des Cloÿs, Paris 18e Arrondissement","71, Rue Froidevaux, Paris 14e Arrondissement",10.9
2023-01-15 02:26:17,"1, Rue de Babylone, Paris 7e Arrondissement","1, Rue Jean Dunand, Paris 13e Arrondissement",5.0
2023-01-26 12:29:37,"234, Boulevard Pereire, Paris 17e Arrondissement","17, Rue de la Rosière, Paris 15e Arrondissement",5.0
2023-01-01 21:11:52,"20, Rue de Thorins, Paris 12e Arrondissement","18, Quai des Tuileries, Paris 1er Arrondissement",16.64
2023-01-01 21:39:08,"106, Boulevard Kellermann, Paris 13e Arrondissement","4, Rue d’Alsace-Lorraine, Paris 19e Arrondissement",6.51
2023-01-25 09:31:59,"5, Rue Sainte-Isaure, Paris 18e Arrondissement","2, Passage Saint-Pierre Amelot, Paris 11e Arrondissement",14.24
2023-01-29 22:09:49,"5, Rue des Colonels Renard, Paris 17e Arrondissement","156, Rue Montmartre, Paris 2e Arrondissement",13.6
2023-01-28 20:09:51,"4, Avenue Marc Sangnier, Paris 14e Arrondissement","49, Rue Marcadet, Paris 18e Arrondissement",7.84
2023-01-08 12:55:31,"3, Rue de la Réunion, Paris 20e Arrondissement","41, Rue du Volga, Paris 20e Arrondissement",5.0
2023-01-10 13:31:01,"24, Rue François Villon, Paris 15e Arrondissement","86, Rue de l’Abbé Groult, Paris 15e Arrondissement",5.0
2023-01-04 00:46:07,"14, Boulevard Davout, Paris 20e Arrondissement","26, Rue Clisson, Paris 13e Arrondissement",7.13
2023-01-11 16:04:13,"115, Rue Nationale, Paris 13e Arrondissement","2, Boulevard de Beauséjour, Paris 16e Arrondissement",5.0
2023-01-26 15:02:00,"102, Rue des Poissonniers, Paris 18e Arrondissement","136, Quai Louis Blériot, Paris 16e Arrondissement",11.48
2023-01-18 22:58:35,"199, Rue de Grenelle, Paris 7e Arrondissement","31, Rue Simart, Paris 18e Arrondissement",5.31
2023-01-09 16:49:26,"22, Rue de Coulmiers, Paris 14e Arrondissement","36, Rue d’Annam, Paris 20e Arrondissement",6.02
2023-01-16 11:16:16,"36, Avenue Gabriel, Paris 8e Arrondissement","16, Rue des Terres au Curé, Paris 13e Arrondissement",25.42
2023-01-17 21:49:36,"109, Avenue Parmentier, Paris 11e Arrondissement","64, Rue Marx Dormoy, Paris 18e Arrondissement",5.91
2023-01-01 21:27:04,"81, Rue Manin, Paris 19e Arrondissement","13, Rue du Moulinet, Paris 13e Arrondissement",32.11
2023-01-25 13:23:30,"1, Square des Bouleaux, Paris 19e Arrondissement","39, Avenue Mathurin Moreau, Paris 19e Arrondissement",5.0
2023-01-07 09:19:34,"29, Rue du Capitaine Marchal, Paris 20e Arrondissement","71, Rue Daguerre, Paris 14e Arrondissement",18.08
2023-01-05 18:48:11,"17, Rue Saint-Yves, Paris 14e Arrondissement","36, Rue d’Artois, Paris 8e Arrondissement",5.0
2023-01-03 19:05:28,"87, Boulevard Berthier, Paris 17e Arrondissement","17, Rue de Saint-Quentin, Paris 10e Arrondissement",9.25
2023-01-06 07:11:19,"2, Rue Poncelet, Paris 17e Arrondissement","13, Rue Norvins, Paris 18e Arrondissement",6.52
2023-01-23 22:22:49,"19, Square de Montsouris, Paris 14e Arrondissement","16, Boulevard du Montparnasse, Paris 15e Arrondissement",5.0
2023-01-26 23:50:45,"25, Rue des Taillandiers, Paris 11e Arrondissement","19, Rue Keller, Paris 11e Arrondissement",5.0
2023-01-09 15:36:46,"60, Rue Pergolèse, Paris 16e Arrondissement","16, Avenue de Suffren, Paris 15e Arrondissement",5.0
2023-01-24 00:29:13,"112, Galerie de Valois, Paris 1er Arrondissement","35, Rue de Gergovie, Paris 14e Arrondissement",10.44
2023-01-16 16:45:35,"57, Boulevard Berthier, Paris 17e Arrondissement","45, Rue le Peletier, Paris 9e Arrondissement",9.71
2023-01-27 13:07:26,"27, Rue Hippolyte Maindron, Paris 14e Arrondissement","3, Place du Général Beuret, Paris 15e Arrondissement",5.0
2023-01-02 17:35:36,"133, Boulevard Soult, Paris 12e Arrondissement","14, Rue des Suisses, Paris 14e Arrondissement",36.17
2023-01-19 00:12:05,"82, Rue Curial, Paris 19e Arrondissement","13, Villa d’Alsace, Paris 19e Arrondissement",5.0
2023-01-08 17:34:20,"14, Rue Papillon, Paris 9e Arrondissement","38, Rue de Lille, Paris 7e Arrondissement",5.0
2023-01-11 02:17:36,"1, Rue Emile Durkheim, Paris 13e Arrondissement","55, Rue des Petits Champs, Paris 1er Arrondissement",5.0
2023-01-22 08:29:09,"48, Rue Greneta, Paris 2e Arrondissement","34, Rue des Epinettes, Paris 17e Arrondissement",5.05
2023-01-06 12:52:53,"15, Rue d’Aboukir, Paris 2e Arrondissement","4, Rue Alain, Paris 14e Arrondissement",7.08
2023-01-27 02:08:04,"29, Rue du Château d’Eau, Paris 10e Arrondissement","56, Rue Davy, Paris 17e Arrondissement",5.0
2023-01-23 03:04:33,"112, Rue du Faubourg Poissonnière, Paris 10e Arrondissement","31, Avenue du Président Wilson, Paris 16e Arrondissement",5.0
2023-01-05 23:27:12,"15, Rue Saint-Denis, Paris 1er Arrondissement","1, Villa Daumesnil, Paris 12e Arrondissement",8.16
2023-01-16 17:53:37,"5, Rue Jacques-Henri Lartigue, Paris 5e Arrondissement","27, Rue de l’Amiral Mouchez, Paris 13e Arrondissement",5.0
2023-01-04 10:54:16,"22, Rue Neuve Tolbiac, Paris 13e Arrondissement","59, Boulevard Saint-Germain, Paris 5e Arrondissement",15.05
2023-01-12 13:53:12,"139, Rue du Bac, Paris 7e Arrondissement","29, Rue de Dunkerque, Paris 10e Arrondissement",5.0
2023-01-12 13:31:50,"61, Rue des Mathurins, Paris 8e Arrondissement","8, Rue Emile Blémont, Paris 18e Arrondissement",5.77
2023-01-03 13:32:17,"46, Rue Guérin-Boisseau, Paris 2e Arrondissement","38, Rue d’Aboukir, Paris 2e Arrondissement",5.0
2023-01-23 11:39:22,"37, Rue Bouret, Paris 19e Arrondissement","163, Boulevard Murat, Paris 16e Arrondissement",19.36
2023-01-28 16:51:36,"83, Rue du Bac, Paris 7e Arrondissement","97, Rue de la Convention, Paris 15e Arrondissement",5.0
2023-01-02 14:13:53,"84, Boulevard Bessières, Paris 17e Arrondissement","27, Passage Molière, Paris 3e Arrondissement",6.01
2023-01-08 14:51:27,"5, Rue Tchaïkovski, Paris 18e Arrondissement","4, Rue Goubet, Paris 19e Arrondissement",5.0
2023-01-08 15:09:16,"1, Passage Legendre, Paris 17e Arrondissement","7, Rue de Palestro, Paris 2e Arrondissement",5.0
2023-01-30 10:40:51,"8, Rue Fondary, Paris 15e Arrondissement","28, Allée Eric Chabeur, Paris 13e Arrondissement",34.19
2023-01-28 07:03:24,"18, Rue Baron, Paris 17e Arrondissement","33, Rue des Mathurins, Paris 8e Arrondissement",5.0
2023-01-16 21:22:40,"4, Rue de Moscou, Paris 8e Arrondissement","84, Rue Vaneau, Paris 7e Arrondissement",11.04
2023-01-18 14:54:45,"3, Voie Ao/12, Paris 12e Arrondissement","15, Rue Neuve de la Chardonnière, Paris 18e Arrondissement",12.41
2023-01-15 01:21:35,"15, Rue Cardinet, Paris 17e Arrondissement","20, Rue Paulin Méry, Paris 13e Arrondissement",17.02
2023-01-19 12:27:08,"1, Rue Antoine Roucher, Paris 16e Arrondissement","120, Avenue du Maine, Paris 14e Arrondissement",14.72
2023-01-06 07:39:01,"26, Rue Edouard Pailleron, Paris 19e Arrondissement","185, Boulevard Saint-Germain, Paris 7e Arrondissement",23.51
2023-01-14 22:01:13,"16, Rue des Lions Saint-Paul, Paris 4e Arrondissement","4, Rue du Dôme, Paris 16e Arrondissement",12.8
2023-01-12 09:00:51,"58, Rue Marguerite de Rochechouart, Paris 9e Arrondissement","3, Place de l’Hotel de Ville - Esplanade de la Libération, Paris 4e Arrondissement",5.0
2023-01-19 01:44:44,"7, Rue Villehardouin, Paris 3e Arrondissement","15, Rue Louis Blanc, Paris 10e Arrondissement",5.0
2023-01-25 14:13:33,"63, Rue des Cloÿs, Paris 18e Arrondissement","20, Rue des Rondeaux, Paris 20e Arrondissement",9.81
2023-01-06 11:46:01,"21, Rue des Petits Champs, Paris 1er Arrondissement","9, Rue du Mont Aigoual, Paris 15e Arrondissement",8.98
2023-01-07 15:28:41,"2, Rue du Bessin, Paris 15e Arrondissement","3, Rue Bausset, Paris 15e Arrondissement",5.0
2023-01-18 13:15:40,"7, Rue Henri Rochefort, Paris 17e Arrondissement","5, Rue Désirée, Paris 20e Arrondissement",14.47
2023-01-04 13:18:38,"2, Impasse Barrier, Paris 12e Arrondissement","10, Rue Max Ernst, Paris 20e Arrondissement",5.0
2023-01-21 14:14:40,"3, Rue des Frères Flavien, Paris 20e Arrondissement","2, Rue Lagarde, Paris 5e Arrondissement",6.88
2023-01-16 01:00:04,"9, Rue Camille Desmoulins, Paris 11e Arrondissement","5, Rue des Plantes, Paris 14e Arrondissement",14.61
2023-01-28 06:37:35,"22, Allée Vivaldi, Paris 12e Arrondissement","32, Rue Tiquetonne, Paris 2e Arrondissement",11.03
2023-01-18 14:06:47,"56, Rue de Lille, Paris 7e Arrondissement","10, Rue de l’Hôtel Colbert, Paris 5e Arrondissement",5.0
2023-01-08 02:35:02,"26, Avenue de la Sibelle, Paris 14e Arrondissement","14, Rue de l’Eglise, Paris 15e Arrondissement",5.0
2023-01-16 08:32:54,"22, Rue Galvani, Paris 17e Arrondissement","17, Quai André Citroën, Paris 15e Arrondissement",5.94
2023-01-30 10:46:13,"6, Rue Ferdinand Flocon, Paris 18e Arrondissement","12, Rue Lecuirot, Paris 14e Arrondissement",25.1
2023-01-14 10:06:55,"14, Cour Saint-Eloi, Paris 12e Arrondissement","55, Rue Championnet, Paris 18e Arrondissement",13.85
2023-01-29 23:35:05,"1, Cité Malesherbes, Paris 9e Arrondissement","20, Rue Commines, Paris 3e Arrondissement",5.63
2023-01-05 22:30:29,"3, Rue du Laos, Paris 15e Arrondissement","41, Rue Ballu, Paris 9e Arrondissement",14.7
2023-01-14 22:00:24,"2, Rue de Belleville, Paris 20e Arrondissement","28, Rue de l’Amiral Mouchez, Paris 14e Arrondissement",13.02
2023-01-04 15:28:28,"9, Passage du Plateau, Paris 19e Arrondissement","25, Rue Quincampoix, Paris 4e Arrondissement",5.0
2023-01-11 20:08:42,"12, Passage de Gergovie, Paris 14e Arrondissement","127, Rue de la Glacière, Paris 13e Arrondissement",5.67
2023-01-02 09:03:42,"85, Avenue de Wagram, Paris 17e Arrondissement","106, Avenue du Maine, Paris 14e Arrondissement",20.57
2023-01-06 09:42:14,"113, Avenue Philippe-Auguste, Paris 11e Arrondissement","1, Cité de Londres, Paris 9e Arrondissement",21.97
2023-01-02 19:38:23,"8, Rue Nicolet, Paris 18e Arrondissement","108, Rue Lauriston, Paris 16e Arrondissement",17.41
2023-01-17 08:05:14,"72, Rue de Rome, Paris 8e Arrondissement","25, Boulevard du Temple, Paris 3e Arrondissement",12.19
2023-01-05 20:47:54,"13, Cité Dupont, Paris 11e Arrondissement","3, Rue de Rocroy, Paris 10e Arrondissement",8.18
2023-01-18 18:37:03,"44, Rue Saint-Blaise, Paris 20e Arrondissement","76, Rue de Charenton, Paris 12e Arrondissement",5.0
2023-01-29 18:37:48,"68, Rue Damrémont, Paris 18e Arrondissement","83, Boulevard de Magenta, Paris 10e Arrondissement",5.0
2023-01-19 17:04:56,"146, Boulevard Saint-Germain, Paris 6e Arrondissement","12, Rue Clavel, Paris 19e Arrondissement",5.57
2023-01-01 15:20:48,"8, Passage Petit Cerf, Paris 17e Arrondissement","23, Rue de Babylone, Paris 7e Arrondissement",10.31
2023-01-15 10:04:01,"11, Rue du Général de Boissieu, Paris 15e Arrondissement","18, Rue Courat, Paris 20e Arrondissement",45.39
2023-01-31 16:14:23,"8, Rue d’Alembert, Paris 14e Arrondissement","278, Rue des Pyrénées, Paris 20e Arrondissement",5.31
2023-01-24 08:19:23,"9, Rue Lincoln, Paris 8e Arrondissement","30, Avenue de l’Observatoire, Paris 14e Arrondissement",17.09
2023-01-21 05:41:24,"4, Square Saint-Romain, Paris 6e Arrondissement","54, Rue Santos-Dumont, Paris 15e Arrondissement",5.0
2023-01-08 21:30:02,"2, Rue Laferrière, Paris 9e Arrondissement","79, Cours de Vincennes, Paris 20e Arrondissement",17.68
2023-01-08 08:56:10,"18, Rue de Beaujolais, Paris 1er Arrondissement","184, Rue Saint-Maur, Paris 10e Arrondissement",5.58
2023-01-31 18:57:51,"53, Avenue de la Porte d’Ivry, Paris 13e Arrondissement","11, Rue Treilhard, Paris 8e Arrondissement",5.63
2023-01-02 12:17:04,"8, Rue Dautancourt, Paris 17e Arrondissement","19, Rue des Tapisseries, Paris 17e Arrondissement",5.0
2023-01-08 08:13:54,"5, Passage du Montenegro, Paris 19e Arrondissement","80, Avenue du Maine, Paris 14e Arrondissement",39.89
2023-01-07 07:09:44,"7, Rue Jean Maridor, Paris 15e Arrondissement","40, Rue Popincourt, Paris 11e Arrondissement",13.3
2023-01-26 22:03:56,"63, Avenue de Suffren, Paris 7e Arrondissement","8, Rue Roger Bissière, Paris 20e Arrondissement",13.87
2023-01-22 15:26:11,"10, Villa Poissonnière, Paris 18e Arrondissement","2, Rue Roli, Paris 14e Arrondissement",7.42
